OrderID;SupplierID;PartNumber;OrderDate;DeliveryDate;OnTimeDelivery;LeadTime;QualityScore;Cost
381;S6;P553;2023-02-21;2023-02-24;Sí;3;4,37;500,00
382;S6;P712;2023-09-11;2023-09-25;Sí;14;3,08;18922,52
383;S9;P493;2023-07-20;2023-08-08;Sí;19;2,61;6799,87
384;S3;P822;2023-12-20;2023-12-27;Sí;7;5,00;12213,83
385;S10;P983;2023-10-04;2023-10-24;Sí;20;2,68;1223,69
386;S1;P972;2023-06-23;2023-06-30;Sí;7;3,81;8593,27
387;S9;P493;2023-04-20;2023-04-27;Sí;7;4,59;4607,01
388;S7;P511;2023-06-27;2023-07-04;Sí;7;4,67;17602,76
389;S1;P218;2023-02-27;2023-03-08;Sí;9;4,41;500,00
390;S2;P227;2023-08-25;2023-08-31;Sí;6;5,00;4642,99
391;S4;P678;2023-06-10;2023-06-24;Sí;14;5,00;6092,59
392;S1;P588;2023-12-23;2024-01-06;Sí;14;5,00;5586,55
393;S9;P646;2023-05-06;2023-05-09;Sí;3;4,07;9271,10
394;S4;P265;2023-01-22;2023-01-29;Sí;7;3,22;500,00
395;S4;P458;2023-05-15;2023-05-18;No;3;5,00;12568,58
396;S1;P617;2023-04-30;2023-05-06;No;6;2,76;6357,83
397;S4;P755;2023-03-12;2023-03-25;Sí;13;4,31;9626,97
398;S8;P487;2023-10-15;2023-10-25;Sí;10;3,18;17124,85
399;S8;P862;2023-11-21;2023-11-24;Sí;3;4,44;12998,19
400;S4;P225;2023-02-08;2023-02-16;Sí;8;1,59;7172,90
401;S5;P126;2023-10-06;2023-10-22;Sí;16;4,84;7823,24
402;S1;P751;2023-09-21;2023-09-24;Sí;3;4,01;4169,25
403;S10;P342;2023-04-07;2023-04-23;Sí;16;4,53;1971,11
404;S6;P629;2023-09-26;2023-10-01;Sí;5;1,51;5476,68
405;S7;P676;2023-05-15;2023-05-18;No;3;5,00;5433,67
406;S4;P289;2023-02-02;2023-02-05;Sí;3;2,28;11436,29
407;S8;P186;2023-02-23;2023-02-28;Sí;5;5,00;500,00
408;S4;P792;2023-04-07;2023-04-10;Sí;3;3,16;11480,82
409;S10;P398;2023-06-15;2023-06-24;Sí;9;4,88;15142,97
410;S9;P830;2023-12-21;2024-01-01;Sí;11;4,96;2087,63
411;S2;P822;2023-05-02;2023-05-06;No;4;5,00;500,00
412;S7;P481;2023-02-10;2023-02-13;Sí;3;2,32;10246,12
413;S3;P366;2023-10-28;2023-10-31;No;3;5,00;8196,03
414;S5;P371;2023-11-04;2023-11-07;Sí;3;3,46;10593,01
415;S10;P222;2023-07-12;2023-07-16;Sí;4;2,86;12598,70
416;S2;P588;2023-03-21;2023-03-25;Sí;4;5,00;15932,30
417;S8;P361;2023-01-24;2023-02-04;Sí;11;5,00;500,00
418;S2;P252;2023-08-07;2023-08-10;Sí;3;5,00;6231,94
419;S6;P632;2023-08-15;2023-09-01;Sí;17;5,00;10533,19
420;S9;P278;2023-12-08;2023-12-28;No;20;3,85;9851,95
421;S6;P984;2023-02-09;2023-02-12;Sí;3;5,00;16258,47
422;S5;P255;2023-03-22;2023-04-17;Sí;26;5,00;11346,64
423;S9;P119;2023-04-27;2023-05-03;Sí;6;2,31;1558,93
424;S1;P247;2023-09-13;2023-09-18;Sí;5;5,00;500,00
425;S3;P178;2023-02-28;2023-03-08;Sí;8;4,99;12186,64
426;S5;P231;2023-12-15;2023-12-29;Sí;14;3,23;6121,17
427;S6;P667;2023-08-26;2023-08-29;Sí;3;2,20;13088,93
428;S2;P477;2023-03-15;2023-03-19;Sí;4;5,00;1398,14
429;S2;P896;2023-09-29;2023-10-10;Sí;11;4,99;15134,93
430;S8;P781;2023-10-06;2023-10-23;Sí;17;1,78;5624,10
431;S4;P337;2023-09-18;2023-09-23;Sí;5;4,57;7558,28
432;S9;P139;2023-01-01;2023-01-12;Sí;11;5,00;9116,67
433;S1;P467;2023-03-03;2023-03-16;Sí;13;1,00;14137,98
434;S3;P272;2023-06-03;2023-06-20;Sí;17;4,64;837,41
435;S5;P818;2023-02-19;2023-03-02;Sí;11;4,07;11419,77
436;S10;P237;2023-07-02;2023-07-05;No;3;4,44;500,00
437;S9;P589;2023-11-08;2023-11-20;Sí;12;5,00;500,00
438;S7;P358;2023-01-04;2023-01-20;Sí;16;2,33;10845,22
439;S9;P801;2023-02-12;2023-02-15;Sí;3;4,95;8537,91
440;S8;P741;2023-08-28;2023-09-06;Sí;9;5,00;7395,03
441;S2;P585;2023-01-19;2023-02-01;No;13;3,44;1019,14
442;S10;P307;2023-09-05;2023-09-27;No;22;2,34;13823,49
443;S4;P625;2023-09-21;2023-09-25;Sí;4;2,36;9796,98
444;S7;P666;2023-10-29;2023-11-13;Sí;15;2,34;4652,49
445;S10;P513;2023-11-29;2023-12-06;No;7;2,47;500,00
446;S4;P465;2023-06-22;2023-06-25;Sí;3;1,46;8967,94
447;S3;P414;2023-12-04;2023-12-08;Sí;4;4,37;3239,69
448;S1;P713;2023-03-06;2023-03-20;Sí;14;4,59;500,00
449;S9;P557;2023-06-01;2023-06-17;Sí;16;3,63;8471,95
450;S4;P682;2023-10-18;2023-10-25;No;7;3,71;6643,73
451;S6;P824;2023-05-03;2023-05-06;Sí;3;4,19;13112,00
452;S2;P450;2023-01-27;2023-02-06;Sí;10;2,50;10406,80
453;S3;P993;2023-08-31;2023-09-08;Sí;8;4,22;11102,68
454;S4;P340;2023-02-12;2023-02-18;Sí;6;5,00;6031,50
455;S6;P783;2023-04-01;2023-04-08;Sí;7;5,00;12941,95
456;S10;P157;2023-04-26;2023-05-03;Sí;7;1,00;6173,73
457;S3;P343;2023-04-27;2023-05-16;Sí;19;3,14;9375,61
458;S6;P788;2023-04-14;2023-04-21;Sí;7;4,06;6706,66
459;S7;P336;2023-03-20;2023-03-23;No;3;1,36;2372,77
460;S8;P563;2023-11-05;2023-11-09;Sí;4;4,64;10846,09
461;S2;P454;2023-05-07;2023-05-15;Sí;8;1,00;1256,75
462;S8;P516;2023-08-19;2023-08-25;Sí;6;5,00;6378,67
463;S8;P245;2023-07-29;2023-08-05;No;7;4,71;14582,55
464;S4;P766;2023-02-17;2023-02-20;Sí;3;5,00;6090,87
465;S8;P592;2023-12-11;2023-12-23;No;12;4,82;11200,54
466;S6;P966;2023-11-08;2023-11-19;Sí;11;1,76;10585,25
467;S7;P593;2023-09-28;2023-10-01;Sí;3;1,00;500,00
468;S4;P851;2023-10-15;2023-10-18;Sí;3;1,90;10853,58
469;S4;P369;2023-09-13;2023-09-25;Sí;12;2,89;8966,32
470;S6;P154;2023-06-25;2023-06-28;Sí;3;5,00;1010,15
471;S9;P952;2023-06-15;2023-06-18;Sí;3;3,07;500,00
472;S8;P426;2023-11-23;2023-12-03;No;10;2,81;6939,25
473;S8;P752;2023-06-07;2023-06-10;Sí;3;3,59;5176,04
474;S7;P373;2023-08-03;2023-08-18;Sí;15;4,26;6104,00
475;S3;P620;2023-09-03;2023-09-18;Sí;15;1,17;7452,83
476;S3;P942;2023-04-28;2023-05-01;Sí;3;1,00;766,99
477;S4;P690;2023-05-25;2023-05-31;Sí;6;3,99;8715,55
478;S1;P905;2023-10-08;2023-10-11;Sí;3;4,57;3706,61
479;S3;P415;2023-01-08;2023-01-20;Sí;12;4,39;500,00
480;S10;P267;2023-02-16;2023-02-25;Sí;9;5,00;5070,96
481;S7;P958;2023-11-15;2023-11-22;Sí;7;3,62;5400,60
482;S7;P681;2023-07-17;2023-07-23;Sí;6;3,75;16278,36
483;S9;P562;2023-04-24;2023-04-27;Sí;3;5,00;11914,75
484;S9;P271;2023-08-10;2023-08-18;No;8;5,00;8068,45
485;S10;P860;2023-01-21;2023-01-24;No;3;5,00;10012,44
486;S7;P747;2023-04-16;2023-05-05;Sí;19;5,00;8962,12
487;S7;P799;2023-05-10;2023-05-13;Sí;3;2,09;6921,79
488;S7;P277;2023-08-22;2023-08-25;Sí;3;5,00;9298,30
489;S1;P418;2023-04-17;2023-04-20;Sí;3;5,00;7180,09
490;S1;P841;2023-06-04;2023-06-07;Sí;3;5,00;11165,77
491;S8;P968;2023-12-12;2023-12-28;Sí;16;2,51;1203,27
492;S4;P886;2023-10-04;2023-10-07;Sí;3;2,68;3781,93
493;S10;P258;2023-07-23;2023-08-01;No;9;1,00;4351,37
494;S1;P838;2023-10-04;2023-10-09;Sí;5;5,00;11738,75
495;S2;P622;2023-03-24;2023-04-05;Sí;12;5,00;14615,32
496;S10;P841;2023-12-02;2023-12-24;Sí;22;3,13;500,00
497;S4;P130;2023-06-03;2023-06-06;Sí;3;1,91;9357,12
498;S1;P146;2023-11-06;2023-11-16;No;10;3,87;5909,32
499;S5;P765;2023-08-22;2023-09-05;Sí;14;5,00;10737,09
500;S6;P781;2023-03-18;2023-03-21;Sí;3;2,71;16994,10
501;S7;P898;2023-09-03;2023-09-22;Sí;19;2,71;840,01
502;S4;P180;2023-06-04;2023-06-09;Sí;5;2,59;5603,18
503;S6;P454;2023-08-17;2023-08-30;No;13;3,08;6138,76
504;S7;P958;2023-07-22;2023-08-01;Sí;10;5,00;2952,07
505;S5;P576;2023-12-02;2023-12-09;Sí;7;3,38;723,64
506;S7;P962;2023-12-10;2023-12-13;Sí;3;5,00;1510,76
507;S10;P798;2023-05-21;2023-05-24;Sí;3;5,00;6835,93
508;S4;P477;2023-04-04;2023-04-13;No;9;3,12;500,00
509;S6;P645;2023-11-13;2023-11-20;Sí;7;3,43;500,00
510;S5;P237;2023-07-14;2023-07-18;No;4;5,00;3685,65
511;S10;P546;2023-08-17;2023-08-31;Sí;14;5,00;7209,58
512;S7;P825;2023-04-01;2023-04-12;Sí;11;5,00;7953,75
513;S10;P715;2023-09-18;2023-10-02;Sí;14;3,87;3696,02
514;S9;P173;2023-03-31;2023-04-03;Sí;3;2,00;10238,95
515;S10;P198;2023-06-19;2023-06-22;Sí;3;3,86;15031,92
516;S2;P426;2023-02-21;2023-02-27;No;6;1,53;500,00
517;S7;P871;2023-09-12;2023-09-17;Sí;5;2,35;7388,44
518;S1;P621;2023-03-21;2023-03-24;Sí;3;1,00;6920,70
519;S2;P713;2023-12-06;2023-12-12;No;6;2,04;500,00
520;S8;P858;2023-08-06;2023-08-24;No;18;5,00;7323,23
521;S9;P348;2023-10-29;2023-11-08;No;10;2,74;500,00
522;S6;P819;2023-05-06;2023-05-12;Sí;6;3,18;5000,68
523;S9;P690;2023-06-28;2023-07-01;No;3;4,73;9776,01
524;S7;P379;2023-10-27;2023-11-12;Sí;16;5,00;5967,27
525;S5;P235;2023-06-29;2023-07-02;No;3;3,98;10955,45
526;S8;P364;2023-07-30;2023-08-26;Sí;27;1,00;6653,66
527;S10;P428;2023-07-20;2023-07-28;Sí;8;1,95;4632,69
528;S5;P648;2023-01-26;2023-02-07;No;12;1,98;14789,14
529;S3;P789;2023-06-14;2023-06-20;Sí;6;3,20;500,00
530;S10;P918;2023-05-17;2023-06-01;Sí;15;4,78;5092,90
531;S5;P146;2023-05-25;2023-06-09;Sí;15;1,89;7073,77
532;S5;P779;2023-10-24;2023-10-27;Sí;3;2,36;12232,10
533;S8;P987;2023-06-27;2023-07-03;Sí;6;2,13;7391,72
534;S5;P529;2023-07-16;2023-07-29;Sí;13;1,96;11184,41
535;S10;P235;2023-10-21;2023-10-24;No;3;5,00;7271,40
536;S1;P997;2023-03-23;2023-03-29;Sí;6;5,00;5241,11
537;S6;P905;2023-06-03;2023-06-13;No;10;1,00;5375,97
538;S7;P531;2023-04-21;2023-04-24;Sí;3;1,45;4379,06
539;S2;P902;2023-08-16;2023-08-20;Sí;4;1,00;2661,15
540;S1;P386;2023-06-27;2023-07-09;Sí;12;1,66;4213,91
541;S2;P167;2023-02-24;2023-03-08;Sí;12;5,00;5441,15
542;S2;P222;2023-04-12;2023-04-21;Sí;9;5,00;11153,43
543;S3;P320;2023-04-18;2023-04-29;Sí;11;5,00;6161,67
544;S2;P942;2023-01-26;2023-01-29;Sí;3;2,92;12354,67
545;S10;P538;2023-09-22;2023-09-28;Sí;6;2,60;10202,28
546;S1;P938;2023-04-08;2023-04-14;Sí;6;1,00;8683,94
547;S1;P715;2023-09-26;2023-09-30;No;4;4,81;500,00
548;S1;P858;2023-06-11;2023-06-18;No;7;4,78;10662,15
549;S6;P933;2023-06-27;2023-07-06;Sí;9;1,39;13059,57
550;S10;P586;2023-01-23;2023-01-28;Sí;5;5,00;9309,83
551;S10;P357;2023-07-09;2023-07-18;Sí;9;5,00;10395,91
552;S3;P539;2023-01-09;2023-01-12;No;3;1,52;4172,09
553;S7;P905;2023-03-06;2023-03-09;No;3;4,48;11533,33
554;S3;P824;2023-03-21;2023-04-04;Sí;14;3,63;11510,15
555;S4;P889;2023-05-23;2023-06-11;Sí;19;4,28;3634,66
556;S10;P697;2023-02-01;2023-02-04;Sí;3;2,74;5557,36
557;S9;P835;2023-12-12;2023-12-18;Sí;6;5,00;5225,46
558;S2;P199;2023-05-24;2023-05-27;No;3;3,91;8029,88
559;S2;P610;2023-10-29;2023-11-06;No;8;5,00;3807,86
560;S9;P381;2023-03-19;2023-03-22;Sí;3;4,16;2510,69
561;S4;P542;2023-05-10;2023-05-17;Sí;7;4,33;3508,98
562;S7;P937;2023-07-04;2023-07-09;Sí;5;5,00;3157,53
563;S7;P619;2023-05-02;2023-05-05;Sí;3;4,01;10187,60
564;S4;P782;2023-08-14;2023-08-19;Sí;5;5,00;5797,47
565;S2;P179;2023-05-16;2023-05-19;Sí;3;2,40;11308,27
566;S8;P788;2023-10-28;2023-10-31;Sí;3;5,00;4361,72
567;S4;P285;2023-07-21;2023-07-27;Sí;6;5,00;8718,82
568;S4;P555;2023-02-07;2023-02-10;Sí;3;5,00;4414,61
569;S3;P681;2023-10-04;2023-10-14;No;10;3,97;4925,60
570;S7;P162;2023-12-26;2024-01-06;Sí;11;4,61;500,00
571;S10;P305;2023-04-08;2023-04-11;Sí;3;2,43;11036,44
572;S4;P775;2023-06-30;2023-07-06;Sí;6;4,04;7489,40
573;S10;P981;2023-10-10;2023-10-13;Sí;3;1,15;13890,10
574;S4;P620;2023-02-01;2023-02-04;Sí;3;3,47;500,00
575;S2;P950;2023-04-28;2023-05-01;Sí;3;3,81;2459,96
576;S9;P131;2023-02-28;2023-03-10;Sí;10;5,00;2588,61
577;S1;P210;2023-11-21;2023-11-25;Sí;4;3,84;500,00
578;S8;P163;2023-11-27;2023-12-13;No;16;3,79;15860,19
579;S10;P226;2023-06-02;2023-06-12;Sí;10;3,90;11364,79
580;S8;P797;2023-04-09;2023-04-12;No;3;2,41;13537,95
581;S5;P940;2023-08-05;2023-08-10;No;5;3,09;12653,72
582;S8;P408;2023-10-05;2023-10-08;Sí;3;3,04;5038,63
583;S10;P681;2023-10-16;2023-10-26;No;10;1,00;500,00
584;S4;P293;2023-12-01;2023-12-04;Sí;3;1,00;6140,53
585;S1;P467;2023-03-17;2023-04-01;No;15;4,93;8201,63
586;S6;P204;2023-07-24;2023-08-05;Sí;12;2,15;8243,15
587;S2;P580;2023-08-31;2023-09-10;Sí;10;3,04;5796,25
588;S6;P248;2023-04-21;2023-04-24;Sí;3;1,48;1266,74
589;S7;P692;2023-02-05;2023-02-23;Sí;18;5,00;6835,95
590;S1;P445;2023-04-24;2023-04-30;Sí;6;4,92;2332,40
591;S4;P144;2023-02-24;2023-03-17;Sí;21;2,75;9176,35
592;S10;P746;2023-04-06;2023-04-09;Sí;3;5,00;3704,17
593;S1;P199;2023-02-02;2023-02-05;Sí;3;2,96;3250,67
594;S10;P343;2023-02-22;2023-02-25;Sí;3;3,89;3710,35
595;S3;P828;2023-07-10;2023-07-26;Sí;16;5,00;20000,00
596;S3;P977;2023-05-10;2023-05-13;Sí;3;5,00;14619,30
597;S9;P517;2023-02-03;2023-02-10;Sí;7;4,53;8408,52
598;S9;P139;2023-09-22;2023-09-25;Sí;3;3,68;14416,55
599;S2;P776;2023-02-20;2023-02-27;Sí;7;3,42;10417,57
600;S10;P247;2023-06-13;2023-06-25;No;12;5,00;13396,76
601;S2;P432;2023-02-19;2023-03-01;Sí;10;2,96;7141,73
602;S1;P212;2023-01-09;2023-01-26;No;17;5,00;7802,33
603;S7;P353;2023-11-08;2023-11-13;Sí;5;5,00;500,00
604;S2;P367;2023-12-03;2023-12-06;Sí;3;5,00;13937,99
605;S8;P276;2023-02-27;2023-03-09;Sí;10;3,74;2193,68
606;S1;P911;2023-05-29;2023-06-10;Sí;12;5,00;580,65
607;S8;P256;2023-12-11;2023-12-27;Sí;16;2,31;5533,74
608;S9;P355;2023-11-22;2023-12-08;No;16;4,64;5310,92
609;S4;P633;2023-02-13;2023-02-20;Sí;7;5,00;2322,63
610;S9;P905;2023-10-31;2023-11-03;Sí;3;5,00;18202,82
611;S2;P862;2023-11-04;2023-11-07;Sí;3;1,00;500,00
612;S10;P483;2023-07-29;2023-08-02;No;4;3,19;500,00
613;S7;P509;2023-06-14;2023-06-23;No;9;3,80;7492,91
614;S5;P477;2023-11-22;2023-12-13;No;21;4,56;500,00
615;S9;P536;2023-09-17;2023-09-24;No;7;4,25;4306,05
616;S1;P348;2023-02-07;2023-02-10;Sí;3;5,00;7880,90
617;S5;P279;2023-02-19;2023-03-01;Sí;10;5,00;500,00
618;S2;P866;2023-09-25;2023-10-05;No;10;5,00;4747,08
619;S8;P879;2023-02-22;2023-03-13;Sí;19;4,11;500,00
620;S6;P643;2023-11-06;2023-11-23;No;17;4,74;12863,36
621;S10;P977;2023-11-13;2023-11-22;No;9;5,00;8234,62
622;S2;P409;2023-04-28;2023-05-12;Sí;14;5,00;3545,42
623;S5;P801;2023-01-14;2023-01-17;No;3;5,00;15101,41
624;S4;P111;2023-04-15;2023-04-25;Sí;10;5,00;6942,48
625;S10;P302;2023-01-09;2023-02-03;Sí;25;2,27;6178,80
626;S7;P489;2023-12-18;2023-12-21;Sí;3;3,25;500,00
627;S2;P622;2023-03-06;2023-03-09;Sí;3;4,11;4335,48
628;S1;P491;2023-09-26;2023-10-08;Sí;12;2,38;12307,13
629;S4;P585;2023-05-07;2023-05-25;Sí;18;5,00;4214,71
630;S1;P708;2023-05-09;2023-05-13;Sí;4;5,00;500,00
631;S5;P467;2023-09-01;2023-09-11;No;10;5,00;4474,81
632;S6;P505;2023-01-30;2023-02-05;Sí;6;2,78;10781,90
633;S2;P590;2023-04-16;2023-04-30;Sí;14;3,86;684,17
634;S3;P168;2023-09-12;2023-09-20;Sí;8;1,41;7524,29
635;S6;P387;2023-06-18;2023-06-21;Sí;3;3,98;8174,25
636;S8;P272;2023-05-30;2023-06-10;Sí;11;5,00;8569,22
637;S3;P595;2023-05-17;2023-05-21;Sí;4;5,00;500,00
638;S1;P384;2023-10-17;2023-10-22;Sí;5;5,00;4923,26
639;S1;P792;2023-08-29;2023-09-01;No;3;5,00;10837,35
640;S10;P384;2023-02-24;2023-02-27;No;3;2,35;10504,65
641;S1;P409;2023-06-28;2023-07-03;Sí;5;1,18;5934,51
642;S5;P142;2023-03-01;2023-03-04;No;3;3,32;18857,35
643;S9;P157;2023-07-17;2023-08-06;Sí;20;2,58;2908,95
644;S4;P664;2023-03-09;2023-03-17;Sí;8;1,45;6085,17
645;S1;P601;2023-04-05;2023-04-14;No;9;3,71;4675,22
646;S9;P842;2023-01-14;2023-01-17;Sí;3;3,29;10309,11
647;S1;P946;2023-10-19;2023-10-22;Sí;3;3,22;9317,65
648;S7;P309;2023-03-29;2023-04-10;Sí;12;1,00;4644,96
649;S8;P133;2023-01-01;2023-01-11;Sí;10;1,57;3587,09
650;S10;P937;2023-12-03;2023-12-06;Sí;3;5,00;4070,17
651;S9;P704;2023-03-23;2023-03-31;Sí;8;4,70;5459,34
652;S6;P296;2023-12-02;2023-12-05;Sí;3;3,85;6904,02
653;S3;P290;2023-04-15;2023-04-20;Sí;5;1,00;19194,91
654;S1;P730;2023-01-23;2023-01-30;Sí;7;2,93;5685,54
655;S7;P879;2023-01-03;2023-01-16;Sí;13;5,00;4631,28
656;S6;P917;2023-07-27;2023-08-08;Sí;12;2,38;14637,67
657;S10;P274;2023-08-01;2023-08-04;Sí;3;1,43;10820,70
658;S7;P515;2023-10-21;2023-10-30;No;9;4,85;4629,54
659;S5;P478;2023-02-03;2023-02-10;No;7;3,55;9467,03
660;S3;P520;2023-05-06;2023-05-23;Sí;17;3,94;11846,53
661;S6;P809;2023-02-02;2023-02-18;No;16;4,18;500,00
662;S9;P125;2023-10-22;2023-11-07;Sí;16;2,42;11424,61
663;S6;P448;2023-01-19;2023-01-28;No;9;5,00;500,00
664;S10;P907;2023-11-02;2023-11-11;Sí;9;3,25;15423,81
665;S5;P427;2023-04-02;2023-04-14;Sí;12;4,17;15421,17
666;S9;P978;2023-08-01;2023-08-19;No;18;3,97;7335,96
667;S6;P838;2023-04-09;2023-04-12;Sí;3;2,84;500,00
668;S2;P900;2023-03-31;2023-04-05;Sí;5;2,82;3376,43
669;S10;P403;2023-01-25;2023-02-10;Sí;16;3,37;7436,82
670;S7;P868;2023-08-19;2023-08-30;Sí;11;4,61;10602,46
671;S9;P474;2023-11-01;2023-11-16;Sí;15;3,26;1109,90
672;S4;P718;2023-04-17;2023-04-21;Sí;4;4,15;5199,60
673;S4;P417;2023-03-20;2023-03-23;Sí;3;2,09;6709,19
674;S10;P892;2023-06-23;2023-07-05;Sí;12;2,16;3513,88
675;S2;P862;2023-09-14;2023-09-17;No;3;1,00;6137,90
676;S8;P454;2023-01-21;2023-02-07;Sí;17;4,12;3380,66
677;S3;P112;2023-12-13;2023-12-25;Sí;12;4,68;500,00
678;S1;P877;2023-12-07;2023-12-20;Sí;13;5,00;8398,36
679;S3;P415;2023-03-20;2023-04-02;Sí;13;5,00;8684,78
680;S4;P344;2023-04-02;2023-04-11;Sí;9;5,00;8402,77
681;S4;P935;2023-05-18;2023-05-21;Sí;3;4,81;17015,39
682;S4;P263;2023-01-10;2023-01-15;Sí;5;4,47;4813,91
683;S4;P421;2023-06-21;2023-07-06;Sí;15;3,85;18044,26
684;S9;P499;2023-10-16;2023-10-19;Sí;3;5,00;6183,30
685;S2;P303;2023-03-08;2023-03-11;Sí;3;3,03;4914,19
686;S8;P965;2023-11-13;2023-11-16;No;3;1,00;4541,01
687;S4;P690;2023-12-29;2024-01-01;Sí;3;4,10;5910,49
688;S5;P336;2023-07-12;2023-07-21;Sí;9;5,00;1554,28
689;S6;P653;2023-06-30;2023-07-03;No;3;2,42;15771,79
690;S1;P559;2023-05-24;2023-06-02;Sí;9;5,00;4627,44
691;S8;P590;2023-03-10;2023-03-13;Sí;3;4,46;7619,69
692;S7;P454;2023-05-16;2023-05-27;No;11;3,71;5905,66
693;S1;P855;2023-01-06;2023-01-19;Sí;13;4,16;15647,20
694;S7;P968;2023-08-04;2023-08-14;No;10;3,17;8548,22
695;S9;P646;2023-06-04;2023-06-08;No;4;2,96;15520,27
696;S8;P228;2023-10-13;2023-10-16;Sí;3;5,00;10515,63
697;S7;P404;2023-06-19;2023-06-30;Sí;11;1,00;1837,66
698;S8;P578;2023-11-08;2023-11-11;Sí;3;3,51;5274,50
699;S4;P622;2023-08-16;2023-08-19;Sí;3;4,61;500,00
700;S7;P111;2023-12-29;2024-01-01;Sí;3;1,68;1449,25
701;S4;P369;2023-05-16;2023-05-31;No;15;5,00;4379,86
702;S9;P389;2023-03-03;2023-03-14;No;11;3,41;2637,67
703;S7;P264;2023-09-27;2023-10-03;Sí;6;4,06;14474,57
704;S10;P285;2023-09-21;2023-09-25;Sí;4;3,80;3292,22
705;S6;P131;2023-11-29;2023-12-02;Sí;3;5,00;6383,13
706;S1;P651;2023-10-05;2023-10-08;Sí;3;3,21;17642,78
707;S6;P872;2023-10-18;2023-11-07;Sí;20;4,42;13338,34
708;S3;P202;2023-08-21;2023-09-13;Sí;23;5,00;20000,00
709;S6;P211;2023-12-08;2023-12-17;Sí;9;4,28;2421,03
710;S5;P677;2023-06-17;2023-06-20;Sí;3;3,17;5079,60
711;S3;P884;2023-08-16;2023-08-19;Sí;3;5,00;532,65
712;S1;P436;2023-08-31;2023-09-11;Sí;11;1,14;500,00
713;S7;P329;2023-09-23;2023-10-08;Sí;15;2,35;7819,05
714;S9;P103;2023-03-24;2023-03-29;Sí;5;2,46;8839,24
715;S9;P355;2023-11-09;2023-11-16;Sí;7;4,37;8728,01
716;S8;P368;2023-11-22;2023-11-25;Sí;3;4,74;6468,53
717;S7;P235;2023-11-06;2023-11-09;No;3;5,00;3654,54
718;S9;P309;2023-01-05;2023-01-15;No;10;5,00;7608,13
719;S7;P471;2023-03-19;2023-03-25;Sí;6;4,73;15182,85
720;S8;P106;2023-05-22;2023-06-05;No;14;3,52;10585,66
721;S7;P715;2023-02-09;2023-02-21;Sí;12;2,98;5264,56
722;S8;P195;2023-10-24;2023-10-30;Sí;6;5,00;1331,91
723;S3;P747;2023-10-08;2023-10-14;Sí;6;5,00;5835,86
724;S6;P224;2023-04-22;2023-04-28;Sí;6;4,16;9929,09
725;S6;P359;2023-03-17;2023-03-31;Sí;14;4,32;4783,68
726;S3;P456;2023-06-13;2023-06-16;Sí;3;3,05;5216,94
727;S8;P998;2023-10-10;2023-10-16;Sí;6;5,00;2448,20
728;S4;P372;2023-02-08;2023-02-11;Sí;3;3,92;2914,35
729;S3;P374;2023-04-05;2023-04-23;No;18;5,00;9698,92
730;S8;P541;2023-08-23;2023-09-05;Sí;13;3,32;8540,58
731;S2;P139;2023-05-12;2023-05-18;Sí;6;5,00;9923,94
732;S2;P919;2023-11-12;2023-11-19;No;7;2,00;8198,67
733;S7;P569;2023-07-09;2023-07-20;Sí;11;5,00;5432,30
734;S2;P661;2023-02-25;2023-02-28;No;3;1,15;8186,62
735;S6;P587;2023-08-11;2023-08-14;Sí;3;5,00;13500,82
736;S10;P882;2023-07-30;2023-08-05;Sí;6;1,74;7726,25
737;S2;P337;2023-03-01;2023-03-04;No;3;3,41;3947,46
738;S1;P720;2023-05-13;2023-05-26;Sí;13;2,39;7762,91
739;S1;P379;2023-03-14;2023-03-21;Sí;7;5,00;500,00
740;S4;P741;2023-12-21;2023-12-24;Sí;3;2,62;10252,99
741;S5;P894;2023-08-02;2023-08-14;Sí;12;3,86;12794,57
742;S10;P202;2023-04-26;2023-05-10;Sí;14;3,73;7226,04
743;S10;P565;2023-03-29;2023-04-16;No;18;5,00;5586,68
744;S1;P175;2023-03-19;2023-03-22;No;3;3,83;6173,49
745;S2;P107;2023-02-17;2023-03-11;Sí;22;3,67;7681,52
746;S3;P671;2023-11-28;2023-12-01;Sí;3;1,42;12054,57
747;S10;P965;2023-12-06;2023-12-12;Sí;6;1,42;5475,79
748;S2;P658;2023-05-04;2023-05-16;Sí;12;1,71;12483,82
749;S8;P979;2023-03-21;2023-04-09;Sí;19;4,56;11580,37
750;S2;P633;2023-01-18;2023-01-21;Sí;3;1,00;500,00
751;S4;P324;2023-04-23;2023-04-27;Sí;4;5,00;5822,22
752;S7;P958;2023-09-03;2023-09-06;Sí;3;1,00;12095,24
753;S3;P306;2023-08-08;2023-09-02;No;25;5,00;11922,20
754;S1;P733;2023-09-20;2023-10-15;Sí;25;1,79;7731,62
755;S7;P431;2023-01-23;2023-02-01;Sí;9;5,00;12931,73
756;S5;P179;2023-03-26;2023-04-10;Sí;15;3,31;500,00
757;S6;P887;2023-03-11;2023-03-14;Sí;3;3,25;16845,23
758;S10;P594;2023-03-19;2023-04-03;Sí;15;5,00;500,00
759;S2;P814;2023-12-14;2023-12-28;No;14;1,00;8267,44
760;S9;P213;2023-03-10;2023-03-13;Sí;3;5,00;4387,96
761;S9;P601;2023-03-23;2023-03-26;No;3;4,52;5004,99
762;S2;P389;2023-01-21;2023-01-30;Sí;9;1,00;500,00
